id,Language_Code,Domain,Text_Generated,Model_Identifier,Output_Length,Label,Timestamp,Language_Name
66,xh,civic_affairs,"Ngaphezulu kwama-200 olutsha lwalapha eCradock lufumane izatifiketi zoqeqesho lwezokhuseleko lwaselwandle nasezindleleni emva kokugqiba ikhosi ebeliyilungiselelwe lisebe lezothutho ngokubambisana namapolisa omasipala wengingqi kule nyanga edlulileyo. Olu qeqesho luza kunika la malungu amatsha omphakathi amathuba amahle okufumana imisebenzi njengabalindi bendlela, abalindi bokhuseleko ezitolo nakwiindawo zokungcebeleka zoluntu ezityelelwa ziindwendwe ezininzi ezivela kumazwe angaphandle ngezikhathi zeholide. Amagosa ezothutho liveze ukuthi le nkqubo yinxalenye yendlela yokulwa nokuntuleka kwemisebenzi kummandla kwaye kuphuculwe nendlela yoluleko nokugcinwa komthetho kwiindlela zethu zasekuhlaleni eziqhele ukuba nezingozi ezininzi kakhulu zendlela ngenxa yokungathotyelwa kwemithetho. Abazali babafundi bavakalise umbulelo wabo bethi oku kuza kunceda abantwana babo ukuba bangangeni kwimikhuba emibi yokusebenzisa iziyobisi ngenxa yokuhlala bengenzi nto emakhaya yonke imihla yaphambi kokuba bafumane olu qeqesho lubalulekileyo lwezandla.",gemini-2.5-pro,113,machine,2026-05-21T22:02:59.875366,isiXhosa
67,xh,civic_affairs,Emaphandleni asezindaweni ezisentshonalanga kufakwe amapompo amanzi amatsha asebenzisa amandla elanga kwiilali ezine ezazihlale zihlupheka ngenxa yokushoda kwamanzi ahlanzekileyo okusela nokuhlamba emakhaya abo ixesha elide kakhulu. Lolu hlelo lwamandla avuselelekayo luzise isisombululo esikhulu nesihlala njalo kuba la mapompo awakho madinga kagesi uqhelekileyo ukuba asebenze kwaye akwazi ukupompa amanzi amananingi asuka ngaphantsi komhlaba aye emakhoneni onke aloo mizi yasezilalini. Amagosa ezamanzi acacise ukuba uluntu lwalapha lufundisiwe nendlela efanelekileyo yokunakekela ezi zixhobo zexabiso eliphezulu ukunqanda ukuba zingonakaliswa ngabantu abangafuni kuphucuka loluntu lwethu. Izakhamuzi zivakalise uvuyo olukhulu zathi ngoku zizakukwazi ukwenza neengadi zasemakhaya zokutshala imifino emitsha ezakubasiza ukulwa nendlala nobumpofu obuhlala bukhona emakhaya ngenxa yokunqaba kwemisebenzi kule mihla siphila kuyo ngoku elizweni jikelele laseMzantsi Afrika.,gemini-2.5-pro,111,machine,2026-05-21T22:02:59.875382,isiXhosa
68,xh,civic_affairs,Abahlali baseMatatiele babhalisele inkqubo entsha yokufakwa kwamagama abo kuluhlu lwezicelo zezindlu zoluntu emva kokuba umnyango wezokuhlaliswa kwabantu uvule iiofisi zethutyana kwiilali ezahlukeneyo kule nyanga ukunceda abahlali abangasakwaziyo ukuya edolophini enkulu. Le nkqubo entsha ihamba phambili ngenjongo yokuqinisekisa ukuba ubuqhetseba buyaphela kwaye abantu abafanele ukufumana izindlu ze-RDP ngabo batholayo ngendlela echanekileyo nenesidima emthethweni wesizwe sakithi. Amagosa kamasipala athembise ukuba iimpazamo zexesha elidlulileyo apho izindlu zazifunyanwa ngabantu abaneemali mboleko zombane okanye izihlobo zamagosa zizakulungiswa ngale ndlela entsha yokuhlola iinkqubo zofako-zicelo zoluntu jikelele. Abahlali baceliwe ukuba baphose isandla ngokubika naluphi na ubuqhetseba ababubonayo kule nkqubo ukuze kuthathwe amanyathelo asemthethweni anqala kwizaphuli-mthetho ezifuna ukonakalisa umsebenzi omhle wentuthuko eza kukhulisa isidima nempilo yoluntu lonke lwale ndawo.,gemini-2.5-pro,111,machine,2026-05-21T22:02:59.875395,isiXhosa
69,xh,civic_affairs,Ngaphezulu kwama-500 amabhizinisi amancinci kummandla waseMthatha afumane uncedo loqeqesho lwezezimali nentengiso yedijithali oluququzelelwe lisebe lophuhliso loqoqosho ngenjongo yokunika amandla amashishini wasekuhlaleni ukuba akwazi ukuncintisana kwiimarvike ezinkulu zelizwe. Olu qeqesho lwenziwe ngeendatshana ezilula apho osomabhizinisi bafundiswe indlela yokusebenzisa imfonomfono zabo ukukhangisa iimveliso zabo kwizinto zentlalontle ezifana ne-Facebook ne-WhatsApp ukufikelela kubathengi abaninzi abatsha kakhulu ezidolophini. Urhulumente wasekuhlaleni ukwazise ukuba lolu ncedo luza kunceda ekutheni la mabhizinisi amancinci akwazi ukukhula kwaye aqashe abantu abaninzi kule miphakathi yethu ehluphekayo ngenxa yokushoda kwemisebenzi ezinzileyo kulo nyaka. Osomabhizinisi abagqibe olu qeqesho baza kufumana izitifiketi ezizakubanceda naxa befaka izicelo zenkxaso-mali emabhankini amakhulu nasezikhungweni zophuhliso zikahulumeni ezisiza amahlwempu namashishini asafufusa elizweni jikelele.,gemini-2.5-pro,104,machine,2026-05-21T22:02:59.875409,isiXhosa
70,xh,civic_affairs,"Ngaphezulu kwabantu abayi-2 500 abahlala kummandla waseCala bazuze lukhulu kule nyanga ngenxa yokuvulwa ngokusemthethweni kwesakhiwo esitsha somphakathi esizohlanganisa iinkonzo ezahlukeneyo zikahulumeni endaweni eyodwa elula ukufikeleleka kuye wonke ummi wasekuhlaleni. Leli ziko elitsha lifaka phakathi iiofisi zeSebe lezaseKhaya, elezeZenhlalakahle kunye nendawo lapho ulutsha lungafumana khona uncedo ngeekhompyutha ne-inthanethi yasimahla yokufaka izicelo zemisebenzi nemfundo ephakamileyo emanyuvesi ahlukeneyo elizwe lakithi. Abahlali bakule ndawo bavakalise uvuyo olukhulu bethi le nkqubo iza kubasiza ekugcineni ixesha neendleko ezininzi zokuhamba ebebezichitha beya ezidolophini ezinkulu ezikude kakhulu emakhaya abo ukuze bafumane iinkonzo ezisisiseko zikahulumeni. Urhulumente wasekuhlaleni uqinisekisile ukuba eli ziko liza kusebenza ngeentsuku zonke zeviki kwaye abasebenzi beza kukhathwa kulona lolu luntu lwasengingqi ngenjongo yokunciphisa intswela-mizala nentswela-ngqesho ebonakala kule mimandla yethu emakhaya jikelele.",gemini-2.5-pro,115,machine,2026-05-21T22:02:59.875423,isiXhosa
71,xh,social_grants,"Emaphandleni asezifundazweni zasempumalanga kuqale uhlelo olubanzi lokubhalisela izibonelelo zikahulumeni zentsana nentsholongwane kubantu abahlala kwiilali ezikude kakhulu neelori ze-SASSA ezikhupha izimali zanyanga zonke zokusiza amahlwempu neentsana ezisakhulayo emakhaya. Olu hlelo lutsha lokuhambela abantu emakhaya abo luholwa yizisebenzi zomphakathi ezithunyelwe mnyango wezenhlalakahle ngenjongo yokuqinisekisa ukuba wonke umntwana ofanelekileyo uyafikelela kule nkxaso yezimali eyenzelwe ukuthenga ukudla okunempilo, ubisi kunye neengubo zokunxiba zasesikolweni. Izisebenzi ezi zihamba neefomu zofako-zicelo kwaye zisinceda kakhulu isizwe ngokuhlola imeko yezoqoqosho yeentsapho ezihluphekayo ukwenza isiqiniseko sokuthi uncedo luya kulabo abaludinga ngempela ngenxa yokungabikho kwemisebenzi ezinzileyo kule mimandla yethu yasemakhaya. Abazali nabagcinisihlalo beentsapho bakhuthaziwe ukuba balungise amaxwebhu afana nezatifiketi zokuzalwa zeentsana kunye nomazisi babazali ukuze le nqubo ihambe msinya ngaphandle kokubambezeleka okungekho mthethweni.",gemini-2.5-pro,112,machine,2026-05-21T22:02:59.875437,isiXhosa
72,xh,social_grants,Abahlali baseMthatha abafumana izibonelelo zikahulumeni zokugula nezokukhubazeka bakhuthaziwe ukuba basebenzise amakhadi abo amatsha ezokuphepha akhishiwe ngenjongo yokuthintela ubuqhetseba kunye nenkohlakalo ethanda ukwenzeka ngezikhathi zokulanda iimali zabo kwiiofisi neziposana zendawo. I-SASSA ikhiphe isitatimende esicacileyo esithi la makhadi amatsha anezixhobo zezobuchwepheshe ezenza ukuba umuntu angakwazi ukukhipha imali yakhe ngaphandle kokusebenzisa izithonjana zeminwe yakhe okanye i-PIN code ekhethekileyo eyaziwa nguye yedwa nomndeni wakhe othembekileyo ekhaya. Leli nyathelo lize emva kokuba kuye kwakho izikhalazo ezininzi ezivela kubantu abadala nabo baphila nokukhubazeka abathi barhwaphilizelwa iimali zabo ngamashosho amancinci ezaphuli-mthetho ezizenza abasizi ezitaladini ngezikhathi zentlawulo zanyanga zonke. Amapolisa kunye nabaqaphi bokhuseleko bazohlala bekhona ngobuninzi babo kwiindawo zonke zentlawulo ukunika ukhuseleko olugcweleyo kwaye baqinisekise ukuba abemi bafumana iinkonzo zabo ngendlela enesidima nentlonipho enkulu emthethweni.,gemini-2.5-pro,117,machine,2026-05-21T22:02:59.875451,isiXhosa
73,xh,social_grants,"Izindlela ezinqala zokuqeda imigca emide kwiiofisi ze-SASSA zethulwe kule veki ngesicwangciso esitsha sokusebenzisa amaselula namakhompyutha ukufaka izicelo zezibonelelo zoluntu ngaphandle kokuba abantu bahambe amabanga amade beya kuma emahlobo emvula nasebukhazikhazini belanga elishisayo. Lolu hlelo lwedijithali luvumela abafaki-zicelo ukuba balayishe amaxwebhu abo afanelekileyo njengomazisi, izatifiketi zentsana neencwadi zengxoxo zasebhange ngqo kwi-inthanethi besebenzisa i-website esemthethweni okanye i-WhatsApp number ekhethekileyo yomnyango. Amagosa ezenhlalakahle acacise ukuba le ndlela entsha iza kunciphisa kakhulu isikhathi sokulinda kwaye abantu baza kufumana imiyalezo ebalulekileyo kwiziselfoni zabo ebazisa ukuba izicelo zabo zivunyelwe okanye zifuna amanye amaxwebhu ayongezo ngaphambi kokuba inkokhelo iqalise. Kummandla wasemaphandleni lapho uthungelwano lwe-inthanethi lungekho kakhulu urhulumente uzakuthumela abasizi bomphakathi abazakuhamba neethenda zeekhompyutha ukunceda abahlali asebabadala nabo gogo abangakwaziyo ukusebenzisa la mathuluzi amatsha ezobuchwepheshe.",gemini-2.5-pro,117,machine,2026-05-21T22:02:59.875466,isiXhosa
74,xh,social_grants,"Ngemuva kwehlelo lokuhlola izicelo zezindlu zoluntu zoxhaso lwe-RDP kummandla waseQonce kumenyezelwe ukuthi urhulumente uzakubeka phambili abantu asebabadala, abaphila nokukhubazeka kunye nabomama abanesizungu abakhulisa abantwana bodwa ngaphandle kwenkxaso yezezimali. Leli su lokuhlulwa kwezicelo lijolise ekunikezeni uncedo lwezindlu enesidima kuqala kulabo abasengozini enkulu yokuhlaselwa zezifo neentlekele ngezikhathi zasebusika lapho amakhaya amaninzi emijondolo engenisela amanzi emvula abandayo kakhulu. Isebe lezokuhlaliswa kwabantu liveze ukuba ulwakhiwo lwezindlu ezingaphezu kwamakhulu amabini luseza kuqala kungekudala kwaye izakhiwo ezi zizakuba neengqalasizinda ezifanelekileyo ezifana nombane osemthethweni namanzi amapompo amakhaya. Abahlali bakwamkele oku njengenyathelo lobulungiswa elizakuphelisa inkohlakalo nentswela-bulungisa apho kwakukho abantu abafumana izindlu zoxhaso ngendlela engekho mthethweni kanti abantu abafanele bahlelelekile emva kweminyaka emininzi belindile elubuthweni lwenkqubo yoluhlu lukahulumeni.",gemini-2.5-pro,109,machine,2026-05-21T22:02:59.875480,isiXhosa
75,xh,social_grants,Ekhuluma emhlanganweni wezenhlalakahle noncedo loluntu imeya kamasipala iveze ukuba kulo nyaka kuza kwengezwa isibalo sezikhungo ezisiza ngokudla kwamahhala neesuphe zoluntu ezizakubonelela imindeni ehluphekayo kakhulu kule miphakathi yethu yasezilokishini. Olu hlelo lukunika ukudla lwenziwa ngokubambisana nemibutho engesiyiyo kakarhulumente kwaye lujolise ekulweni nengxaki yendlala kunye nokungondleki kakuhle kwabantwana abancinci nabo baphuma ezindlini ezingenaye umuntu ophetheyo osebenzayo ophangela izimali zanyanga zonke. Izikhungo lezi zizakube ziphethwe ngomame bendawo abazothola inkuthazo encinci yemali evela kumasipala kwaye zizakubonelela nangendawo ekhuselekileyo lapho abantwana bangafunda khona izifundo zabo emva kokuphuma kwesikole ekusebenzeni kwabo kwansuku zonke. Uhulumeni ucele amashishini amakhulu asendaweni ukuba aphose isandla ngale ndlela yokunikeza ukudla okanye izixhobo zokupheka ukuze lolu hlelo lukwazi ukufikelela nakweminye imizana esemajengetheni ehlala isenkingeni enkulu yendlala nobumpofu.,gemini-2.5-pro,115,machine,2026-05-21T22:02:59.875497,isiXhosa
76,xh,social_grants,"Ngaphezulu kwamakhulu amathathu abantu abaphila nokukhubazeka kummandla waseGcuwa bafumane uncedo lwezixhobo zokuhamba ezifana nezitulo ezinamavili, iinduku zokuhamba kunye nezixhobo zokuphucula ukuzwa ezikhutshwe mnyango wezenhlalakahle kule nyanga ukubonelela isizwe sethu esisengozini. Olu ncedo lubaluleke kakhulu kuba lufakela isidima nokuzimela kubantu abaphila nokukhubazeka kwaye luyabanceda ukuba bakwazi ukuthatha inxaxheba kwizinto ezahlukeneyo zentuthuko nezoluntu ezisenzeka kwimiphakathi abahlala kuyo mihla le ngaphandle kokuxhomekeka kakhulu ezihlotsheni zabo. Amagosa ezenhlalakahle azakuhlala eqhuba iindibano zokufundisa imindeni indlela efanelekileyo yokunakekela nabantu abanale miba yomzimba ukunqanda ukuhlukunyezwa kunye nokucwaswa kwabo okusafumaneka kwezinye iindawo ngenxa yokushoda kolwazi. Abazali nabagcinisihlalo beentsapho babonge kakhulu lo mklamo mhle kakhulu bethi lolu hlobo loncedo lubuyisela ithemba olukhulu ebomini babantwana babo nabo bonke abathintekayo kule miba yempilo.",gemini-2.5-pro,112,machine,2026-05-21T22:02:59.875511,isiXhosa
77,xh,social_grants,"Emaphethelong ezindawo zasemakhaya ezisempumalanga sekuqalwe uhlelo olutsha lwexeshana lokunikeza uncedo lwezimali kwiintsapho ezihlaselwe ziintlekele ezifana nemililo emibi eyenzeka ngezikhathi zasebusika ecekela phansi izindlu nempahla yonke yasekhaya ngemizuzu embalwa nje. Lolu ncedo oluphuthumayo lukhutshwa ngumnyango wezophuhliso lwentlalontle ngokwama-voucher okuthenga ukudla, iingubo zokulala ezishisayo kunye nezixhobo zokuzakhela kwakhona izindlu zabo zethutyana ukuze amakhaya abe nendawo yokukhosela phambi kokuba uncedo lwezindlu zoxhaso oluhlala njalo lufike kule ndawo. Izisebenzi zomphakathi zizohlala zihlola izimo zalezo ntsapho kulezi ndawo ukuze kuqinisekiswe ukuba ukudla nezi zixhobo ziya kubantu abalimele kakhulu ngalezi zinhlekelele kungekhona abantu abafuna ukusebenzisa la mathuba ngendlela engekho mthethweni. Urhulumente uqinisekisile ukuba imali yale ngxowa-mali yokhuseleko ihleli ilungile ngamaxesha onke ukunceda abemi belizwe ngezikhathi ezinzima nezingalindelekanga zobomi.",gemini-2.5-pro,112,machine,2026-05-21T22:02:59.875525,isiXhosa
78,xh,social_grants,"Abahlali baseDutywa abalindele iitaytile zomhlaba zezindlu zabo zoxhaso bakhuthaziwe ukuba baze kuzibhalisa emahgovisini amancinci kamasipala asendaweni yakubo ukuze le nqubo ifikelele esiphelweni sayo esihle nesisemthethweni kule mihla siphila kuyo ngoku. Isebe lezokuhlaliswa kwabantu licele uluntu ukuba luze neencwadi zabo zamazisi, iiphepha ezibonisa unikezelo lwendlu lokuqala kunye nezatifiketi zomshado kulabo abatshatileyo ukuze kwenziwe isiqiniseko sokuba itaytile ibhaliswa ngamagama abantu abafanele ngokupheleleyo emthethweni. Ukuba netaytile yomhlaba kunika umndeni ilungelo elipheleleyo lekhaya lawo kwaye kukhusela nentsana ukuba zibe nelifa elisemthethweni elimiselwe kakuhle elizakubanceda kwizinto ezizayo zobomi babo ngethuba elizayo. Kamasipala uqinisekisile ukuba le nqubo iyenziwa simahla kwaye akukho mmi ekumele ukuba ahlawule nayiphi na imali kwigosa likamasipala kuba oko kulicala elinzima lenkohlakalo elingabangela ukuba umntu agxothwe emsebenzini okanye abanjwe ngamapolisa.",gemini-2.5-pro,117,machine,2026-05-21T22:02:59.875539,isiXhosa
79,xh,social_grants,Izindlela ezintsha zokuhlola nokuqinisekisa abantu abafumana isibonelelo sezimali sezinyanga ezithile esaziwa ngokuba yi-SRD grant zethulwe yi-SASSA kulo nyaka ngenjongo yokwenza ukuba ezi mali ziye kuphela kubantu abangenayo nayiphi na ingeniso yezimali ebhanke yabo. Ngaphantsi kwale nkqubo entsha umnyango uza kusebenzisana namabhanki amakhulu kunye nesebe lezerhafu ukuhlola i-akhawunti yombonelelwa rhoqo ngenyanga ukuqinisekisa ukuba akukho mali ingezwayo evela kwenye indawo ngaphambi kokuba inkokhelo ivunyelwe ukuba iphume. Leli nyathelo lize emva kokuba kuye kwafumaniseka ukuba kukhona amawaka abantu abafumana le mali kanti baphangela ezinkampanini ezizimele okanye bafumana ezinye iimali zokuxhaswa ngezifundo emanyuvesi nto leyo ephula umthetho wesi sibonelelo senkxaso yoluntu. Urhulumente uqinisekisile ukuba abantu abafaka izicelo ngendlela enyanisekileyo nechanekileyo baza kuqhubeka nokufumana inkxaso yabo ngaphandle kokubambezeleka kwaye inkqubo le entsha iza kukhawulezisa ukukhutshwa kweemali zabo zenyanga zonke.,gemini-2.5-pro,124,machine,2026-05-21T22:02:59.875750,isiXhosa
80,xh,social_grants,Ngaphezulu kwezinkulungwane ezimbili zabomama abasafufusa kummandla waseMthatha bazuze lukhulu kwiphulo elidibeneyo lezamayeza noncedo lwezenhlalakahle elijolise ekufundiseni abazali ngeendlela ezifanelekileyo zokunakekela iintsana nendlela yokufaka izicelo zesibonelelo sentsana sanyanga zonke sika-SASSA. Eli phulo libanjelwe kwimitholampilo eyahlukeneyo yale ndawo kwaye lisenziwa ngenjongo yokunqanda ukubambezeleka kwezicelo ngenxa yokushoda kwamaxwebhu afanelekileyo afana nezatifiketi zokuzalwa ezibhaliswe ngexesha elifanelekileyo kwikhaya lezasekhaya. Amagosa ezenhlalakahle acacise ukuba isibonelelo sentsana siluncedo olukhulu oluqinisekisa ukuba abantwana bafumana ukudla okwanele okulwa nezifo kwaye bayakwazi nokuya ezinkulisa zoluntu ezisondelene nemizi yabo zasemakhaya. Abazali bakhuthaziwe ukuba basebenzise ezi mali ngendlela efanelekileyo ejolise kuphela kwiimfuno zomntwana kungekhona kwizinto zabadala ezifana neziphuzo nezitayile ezizodwa zokunxiba ezingancedi nganto ekukhuleni komntwana osemncane kakhulu.,gemini-2.5-pro,105,machine,2026-05-21T22:02:59.875794,isiXhosa
81,xh,social_grants,Ekhuluma emhlanganweni wentsika yoluntu nabaphathi bezenhlalakahle ummeli womphakathi ukhuthaze urhulumente ukuba andise amanyathelo okhuseleko kwiindawo apho abantu abadala balandela khona izimpesheni zabo zanyanga zonke njengoko izigebengu ziqhubeka nokubaphuthuma iimali zabo emva kokuba baphumile kwiivenkile ezinkulu neziposana zendawo. Kulo mhlanganiswano kuye kwaphakanyiswa ukuba urhulumente anikeze abantu abadala uncedo lokufundiswa kwendlela yokusebenzisa amakhadi wabo ezibhanka ukuthenga ukudla ngqo kwiivenkile ngaphandle kokuba bakhuphe iimali ezininzi ezizinkozo ezibeka ubomi babo esichengeni esikhulu sokulwa nezigebengu ezitaladini. Masipala wengingqi uthembise ukuba uzakusebenzisana namapolisa oluntu kunye nabaqaphi abazimele ukuba bahlale bepatrola kwiindawo zonke zentlawulo kwaye kuthunyelwe neelori zamanzi neentente zokukhusela abadala elangeni naseziqhwitshini ngezikhathi zokulinda iimali zabo zanyanga zonke zomhlalaphansi osemthethweni wezwe.,gemini-2.5-pro,105,machine,2026-05-21T22:02:59.875837,isiXhosa
82,xh,agricultural_policy,"Ngaphezulu kwamakhulu amane abalimi abancinci kummandla waseCradock bazuze lukhulu kule nyanga kwiphulo elitsha elihlelwe ngumnyango wezolimo nelijolise ekunikezeni uncedo lwezimbewu, izichumiso zomhlaba kunye nemithi yokugoma imfuyo yasekhaya mahhala kubalimi abasafufusa. Lolu hlelo lwentuthuko lwenziwa ngenjongo yokwandisa imveliso yokudla kwiindawo zasemakhaya kunye nokunika abalimi abancinci amathuba amahle okuba bathengise izikhwebu zombona nemifino yabo emitsha kwiivenkile ezinkulu ezisezidolophini zale ndawo. Amagcisa ezolimo azakuhlala eqhuba iindibano zokufundisa abalimi iindlela zesimanje zokulima ezikwazi ukumelana neenguqu zezulu ezifana nebalela elide nemvula ezininzi ezonakalisa izityalo emhlabathini ukuba amakhaya akalungiswanga kakuhle. Abalimi bavakalise umbulelo wabo omkhulu bethi lolu ncedo luza kubasiza ukuba balime imihlaba yabo emininzi ebihleli ingasetyenziswa ngenxa yokubiza kakhulu kwezixhobo zokulima kunye nemithi yokukhusela izifo zezilwanyana ezilalini zethu zasekuhlaleni.",gemini-2.5-pro,114,machine,2026-05-21T22:02:59.875870,isiXhosa
83,xh,agricultural_policy,"Emaphandleni asezifundazweni ezisentshonalanga kuqale uhlelo olubanzi lokugonywa kwemfuyo emelene nezifo ezithandayo ukwenzeka ngezikhathi zokushintsha kwemizwelo yezulu kusuka ebusika kuya ehlobo ezindaweni ezisemaphandleni lapho abantu baphila kakhulu ngezilwanyana zabo emakhaya. Lolu phulo lokugoma luholwa ngamagcisa ezempilo yezilwanyana avela emnyangweni wezolimo kwaye luhloselwe ukukhusela iinkomo, iigusha kunye neebhokhwe ekufeni ngenxa yezifo ezifana nomkhuhlane wamaphaphu kunye nezifo ezosulela izikhumba zezilwanyana lula kakhulu. Abalimi bafundisiwe nendlela efanelekileyo yokubona izimpawu zokuqala zokugula ezilwaneni zabo nokuba kumele bathathe ziphi izinyathelo zokuqala zokhuseleko ngaphambi kokuba babize abasizi bezolimo abaseduze nabo kummandla wasekuhlaleni. Urhulumente uqinisekisile ukuba lolu hlelo lukwenza umgomo lumahhala kwaye luza kujikeleza kwiilali zonke zale ndawo ukuze kukhuselwe uqoqosho lwasemakhaya oluxhomekeke kakhulu kwimfuyo esisiseko somndeni ngamunye wasezilalini.",gemini-2.5-pro,111,machine,2026-05-21T22:02:59.875917,isiXhosa
84,xh,agricultural_policy,Abahlali baseDutywa abazibandakanya nemifelandawonye yezolimo bamenyezelwe njengabazohlomula ohlelweni olutsha lokunikezwa koogandaganda kunye nezixhobo zale mihla zokusila umbona eziza kubanceda ukuba baphuhlise indlela abenza ngayo umsebenzi wabo wezolimo emakhaya. Olu ncedo luza phantsi kwesu elitsha likahulumeni lokuphakamisa abalimi abancinci ukuba babe ngabalimi bezohwebo abakhulu abakwaziyo ukunika amathuba emisebenzi ematsha nentsha eninzi engasebenziyo ehlala kule mimandla yethu emakhaya jikelele kule mihla siphila kuyo. Amagosa ezolimo achaze ukuba oogandaganda laba baza kuhlala bekhonza phantsi kokukhokela kwekomiti yoluntu eza kuqinisekisa ukuba wonke umlimi wasendaweni uyafikelela kulo msebenzi ngexesha lokulungiselela iziziba zokutshala phambi kokuba kuqale izimvula zokuqala zonyaka. Abahlali bakwamkele oku ngomdlandla omkhulu bethi le nkqubo iza kuphelisa ingxaki yokulinda ixesha elide izixhobo ezivela ezidolophini ezikude kakhulu nezibiza imali eninzi ukuziqasha.,gemini-2.5-pro,116,machine,2026-05-21T22:02:59.875964,isiXhosa
85,xh,agricultural_policy,Izindlela ezintsha zokulawula ukusetyenziswa kwamanzi kwiitshatshazi zezolimo zethulwe kule veki ngesicwangciso esitsha sokwakha amachibi amancinci okugcina amanzi emvula kwiilali ezine ezomileyo nezisentshonalanga ngenjongo yokuqinisekisa ukuba abalimi banamanzi anele okunisela iitshatshazi zabo ngamaxesha ebalela elide. Lolu hlelo lusebenzisa amashaneli amancinci ehambisa amanzi ngqo kwiingcambu zezityalo ngendlela eyonga amanzi kakhulu kwaye inqanda nokuba amanzi achitheke phansi ngendlela engekho mthethweni okanye engancedi nganto kwizityalo zomhlaba. Abalimi bakule ndawo bafundiswe nendlela yokwenza umquba ngamacembe omoya nezinto zemvelo ezihlala emakhaya ukwenza inhlabathi ukuba ihlale inomswakama ixesha leentsuku ezininzi ngaphandle kokusebenzisa iilitha ezininzi zamanzi amapompo. Isebe lezolimo nophuhliso lwamaphandleni lale miphakathi lithembise ukuba lolu hlelo luza kwandiswa nakweminye imizana esemajengetheni ngenjongo yokuqinisekisa ukuba imiphakathi yethu iyakwazi ukuzithengela nokuzenzela ukudla okwanele okulwa nendlala nobumpofu obukhoyo elizweni.,gemini-2.5-pro,119,machine,2026-05-21T22:02:59.876001,isiXhosa
86,xh,agricultural_policy,"Ngemuva kwehlelo lokuhlola imeko yomhlaba wezolimo kummandla waseNgcobo umnyango wezolimo umemezele ukuthi kuzovulwa isikhungo esitsha semfundo yoqeqesho lwezolimo zasemakhaya apho abantu abasakhulayo baza kufundiswa iindlela zesimanje zokufuya iinkukhu, iigusha kunye nokulawula iitshatshazi zemifino ezinkulu. Leli ziko elitsha liza kubonelela ngemfundo ephathekayo lapho abafundi beza kuchitha ixesha labo elininzi beza kusebenza emhlabathini nasezindlini zezilwanyana ukwenza isiqiniseko sokuthi bafumana amakhono agcweleyo awaziwayo emthethweni wezwe lethu kule mihla. Urhulumente wasekuhlaleni uqinisekisile ukuba izimali zokufunda zizakukhutshwa ngengxowa-mali yesizwe kwaye abafundi abavela kwiintsapho ezihluphekayo baza kufumana lolu ncedo mahhala phantsi kwenkqubo yokuxhasa abalimi abasafufusa. Inkokheli zoluntu zivakalise uvuyo olukhulu zathi le nkqubo iza kuzisa ushintsho oluhle kakhulu uqoqosho lwasemakhaya kwaye ikhuthaze ulutsha ukuba lubone ezolimo njengomthombo omkhulu wengcombolo nentuthuko elizweni jikelele laseMzantsi Afrika.",gemini-2.5-pro,118,machine,2026-05-21T22:02:59.876034,isiXhosa
87,xh,schools_education,"Ngaphezulu kwezikole ezimashumi amathathu kule ndawu zasemakhaya zifumane uncedo lwezincwadi ezitsha zokufunda, iikhompyutha zale mihla kunye nezixhobo zokwenza uphando lwezesayensi ezikhutshwe mnyango wezemfundo eyisisekelo kule nyanga ukunceda abafundi ukuba balungele iimviwo zabo zokuphela konyaka ngokulinganayo nabantwana bezidolophu ezinkulu. Lolu hlelo lwentuthuko lujolise ekunciphiseni igebe elikhona phakathi kwezikole zasemakhaya nezo zasemadolobheni ngokunikeza izixhobo zokufunda ezikumgangatho ophezulu kubantwana bonke belizwe lethu kungakhathaliseki iimeko zabo zentlalo nezomnotho emakhaya. Ootitshala bale mizi yemfundo baqeqeshiwe kulezi zinyanga ezidluleyo indlela efanelekileyo yokusebenzisa la mabhodi amatsha edijithali ukufundisa izifundo ezifana nezezibalo nezesayensi ngendlela elula nehehayo kakhulu ebantwaneni besikole. Abafundi babonise umdlandla nomfutho omkhulu bethi le nkqubo entsha iza kubanceda kakhulu ekubhaliseni kwizifundo eziphakamileyo emanyuvesi emva kokuba begqibile u-matshini wabo wefomu yesihlanu esikoleni.",gemini-2.5-pro,115,machine,2026-05-21T22:02:59.876051,isiXhosa
