id,Language_Code,Domain,Text_Generated,Model_Identifier,Output_Length,Label,Timestamp,Language_Name
1,ss,government,"Ngaphezulu kwemiphakatsi lehlukene eveni lonkhe, uhulumeni umemetele luhlelo lolusha loluhlose kuchubekisela embili kufinyelela kwetinsita temmango. Lolu hlelo lugcile ekukhuliseni emanti ahlobile, kugucula tinkinga temandla kagesi, kanye nekulungisa imigwaco lebalulekile. Tikhulu temmango titsi lomsebenti utawentiwa ngezigaba kuze kuqinisekiswe kutsi tonkhe tindzawo tiyafinyelelwa ngaphandle kwekubambezeleka lokukhulu. Bantfu bakhutsatwa kutsi babambe lichaza emihlanganweni yemphakatsi kuze banike imicabango yabo ngekutsi yikuphi lokubaluleke kakhulu. Uhulumeni utsi lolu hlelo luyincenye yesu lelikhulu lekunciphisa kungalingani emkhatsini wemadolobha netindzawo tasemaphandleni. Bantfu bemmango batsi balindzele kubona lushintjo lolubonakalako emnyakeni lotako njengoba emaphrojekthi achubeka asebenta ngekucophelela.",chatgpt-4o,86,machine,2026-05-21T22:14:10.570714,Siswati
2,ss,municipal_services,Umasipala wedolobha lelikhulu umemetele luhlelo lolusha lwekulungisa imigwaco leyonakele leyibangela tingozi letinyenti emalanga onkhe. Lomsebenti ugcile etigwacweni letisetjentiswa kakhulu bantfu labahamba ngema-vehikeli kanye nalabahamba ngetinyawo. Tikhulu temasipala titsi emacembu ekwakha asebenta ngekushesha kugcwalisa imigodzi kanye nekulungisa tindzawo letigugile. Bantfu bakhutsatwa kutsi basebentise tindlela letinye uma imigwaco itsiwa isalungiswa kuze kugwenywe kuphatseka kabi kwetimoto. Uhulumeni wasekhaya utsi lolu hlelo lutawunciphisa tingozi futsi lukhuphule kuphepha emigwacweni. Emiphakatsi yemukele lolu hlelo kepha yacela kutsi umsebenzi usheshiswe kuze kuphila kwansuku tonkhe kungaphazamiseki kakhulu.,chatgpt-4o,79,machine,2026-05-21T22:14:10.570734,Siswati
3,ss,civic_affairs,"Emhlanganweni wemphakatsi lobewubanjelwe edolobheni, bantfu bavakalise tinkinga tabo mayelana nekubambezeleka kwetinsita letifana nekulandvwa kwedoti kanye nekukhanya kwemigwaco lokungasebenti kahle. Tikhulu temasipala tichazile kutsi kukhona kushoda kwetinsita kanye nesabelomali lesilinganiselwe lokuchaphata kushesha kwemsebenti. Uhulumeni wasekhaya utsi sewucale luhlelo lwekukhulisa tisetjentiswa kanye nekutfola basebenti labanye kuze kuncishiswe tinkinga. Bantfu bakhutsatwa kutsi babike tinkinga masinyane kuze kube lula kulungisa. Emholi wemphakatsi utsi kubambisana kubalulekile ekuphuculeni tinsita. Lomhlangano ubukwa njengendlela yekucinisa budlelwano emkhatsini wemphakatsi nohulumeni.",chatgpt-4o,71,machine,2026-05-21T22:14:10.570752,Siswati
4,ss,government,Uhulumeni welive umemetele luhlelo lolusha lwekukhulisa ematfuba emsebenti kulusha ngekugxila ekuqeqesheni emakhono lasetjentiswako. Lolu hlelo lutawuhlanganisa kufundza ekilasini kanye nekusebenta etimbonini kuze bantfu labasha batfole lwati loluphelele. Emabhizinisi labucala atawubambisana nohulumeni ekunikeni ematfuba ekuqeqesha. Lusha lukhutsatwa kutsi lubhalise kuze lutfole emakhono ladzingekako emakethe yemsebenti. Uhulumeni utsi lolu hlelo lutawunciphisa liphasi lelikhulu lekungasebenti. Emiphakatsi itsi ilindzele kubona lushintjo loluhle ekusaseni lebantfu labasha.,chatgpt-4o,61,machine,2026-05-21T22:14:10.570769,Siswati
5,ss,municipal_services,Umasipala waseThekwini umemetele luhlelo lwekuphucula kuhambisa emanti etindzaweni letivame kuba nenkinga yekuntuleka kwemanti. Lolu hlelo lugcile ekwakheni ematanki lamasha kanye nekulungisa emapayipi lamadzala. Tikhulu titsi sekucalile kuhlolwa tindzawo letisengotini lephakeme kuze kubekwe kuhle kusebenta. Bantfu bakhutsatwa kutsi basebentise emanti ngekuwonga kuze kugcinwe kusimama kwalomsebenti. Uhulumeni wasekhaya utsi utawusebentisa tindlela tekwazisa umphakatsi kuze bantfu bati kahle ngalokubalulekile. Lomsebenti ulindzeleke kutsi unciphise kakhulu tinkinga temanti esifundzeni.,chatgpt-4o,64,machine,2026-05-21T22:14:10.570786,Siswati
6,ss,civic_affairs,"Bantfu baseNelson Mandela Bay babambe umhlangano wekukhuluma ngentfutfuko yetinsita temmango kanye netinkinga letibhekene nekuphila kwansuku tonkhe. Kukhulunywe kakhulu ngekuntuleka kwemanti, tinkinga tetindlu, kanye nekubambezeleka kwetinsita letitsintsa bantfu ngco. Tikhulu temasipala tichazile kutsi kunezinhlelo letisachubeka tekuphucula kusebenta kwetinsita. Emiphakatsi itsi kudzingeka kube nekukhuluma lokuchubekako kuze kuncishiswe tinkinga. Uhulumeni utsi kubambisana kubalulekile ekwakheni imiphakatsi lehlala kahle. Lomhlangano uphetse ngemibono lekhombisa isifiso sekubona lushintjo loluhle.",chatgpt-4o,62,machine,2026-05-21T22:14:10.570802,Siswati
7,ss,government,"Ngemuva kwemihlangano yavelonkhe, uhulumeni umemetele tinguquko letisha etinhlelweni tekunakekelwa kwetinsita temmango kuze kuncishiswe kubambezeleka ekuphendvuleni tikhalo tebantfu. Lolu hlelo lutawusebentisa tindlela tedijithali kuze kulandzelwe kahle konkhe lokwentekako. Bantfu batawukwati kubona simo setikhalo tabo ngesikhatsi sangempela. Tikhulu titsi loku kutawukhuphula kubeka obala kanye nekutiphendvulela. Emiphakatsi ikhutsatwa kutsi isebentise lolu hlelo olusha kuze kusheshiswe kulungiswa kwetinkinga. Uhulumeni utsi lolu shintjo lutawuphucula kakhulu kusebenta kwetinsita.",chatgpt-4o,62,machine,2026-05-21T22:14:10.570819,Siswati
8,ss,municipal_services,"Emadolobheni lamancane aseMpumalanga, umasipala ucale luhlelo lwekukhanyisa imigwaco lobekuvamise kuba mnyama ebusuku. Lolu hlelo lugcile ekufakeni emalambu lamasha langasebentisa mandla lamancane futsi ahlala sikhatsi leside. Tikhulu titsi loku kutawunciphisa tingozi kanye nekukhuphula kuphepha kwemphakatsi. Bantfu bavakalise kujabula ngalomsebenti kepha bacela kutsi uhlanganiswe kahle kuze kufinyelelwe tindzawo tonkhe. Uhulumeni wasekhaya utsi lomsebenti utawuchubeka kuze kuphele tindzawo letibalulekile. Loku kubukwa njengentfutfuko lebalulekile emphakatsini.",chatgpt-4o,61,machine,2026-05-21T22:14:10.571229,Siswati
9,ss,government,"Uhulumeni wesifundza umemetele luhlelo lwekukhulisa kufinyelela kwetinsita temmango etindzaweni tasemaphandleni letikhashane nemadolobha. Lolu hlelo lutawugxila ekunikeni emasevisi eliphilo, kufaka emakhliniki, ematfuba emfundo kanye nekuphucula imigwaco. Tikhulu titsi loku kutawunciphisa sidzingo sekutsi bantfu bahambe emabanga lamade kuze batfole lusito. Emiphakatsi itsi iyalwemukela loluhlelo kepha ifuna kube khona kubeka obala ekusetjentisweni kwetinsita. Uhulumeni utsi utawusebentisana netinhlangano temmango kuze kuqinisekiswe kuphumelela kwalomsebenti.",chatgpt-4o,59,machine,2026-05-21T22:14:10.571250,Siswati
10,ss,civic_affairs,"Ngaphakathi kwemphakatsi waseGoli, bantfu bahlangene emhlanganweni wekukhuluma ngentfutfuko yetindzawo tabo kanye netinsita letidzingekako. Kukhulunywe kakhulu ngekulungiswa kwemigwaqo, kukhanyisa tindzawo letimnyama, kanye nekuphucula tinsita temanti. Tikhulu tichazile kutsi kunetinhlelo letisachubeka tekuphucula onkhe la masevisi ngekucophelela. Bantfu bakhutsatwa kutsi bahlale babika tinkinga kuze kulungiswa kusheshiswe. Uhulumeni utsi kubambisana kwemphakatsi kubalulekile ekwakheni tindzawo letihlala kahle. Lomhlangano uphetse ngemoya wekusebenta ndzawonye nekutfutfukisa imphilo yabantfu.",chatgpt-4o,60,machine,2026-05-21T22:14:10.571267,Siswati
1,ss,government,"Ngaphezulu kwemiphakatsi lehlukene eveni lonkhe, uhulumeni umemetele luhlelo lolusha loluhlose kuchubekisela embili kusebenta kwetinsita temmango. Lolu hlelo lugcile ekuphuculeni kufinyelela emanti ahlobile, kugucula netinhlelo temandla kagesi, kanye nekulungisa imigwaco lebalulekile. Tikhulu titsi lomsebenti utawentiwa ngezigaba kuze kuqinisekiswe kutsi tonkhe tindzawo tiyafinyelelwa ngendlela lefanele. Bantfu bakhutsatwa kutsi babambe lichaza emihlanganweni yemphakatsi kuze banike imibono yabo. Uhulumeni utsi lolu hlelo luyincenye yesu lelikhulu lekunciphisa kungalingani emkhatsini wemadolobha netindzawo tasemaphandleni. Emiphakatsi itsi ilindzele kubona lushintjo lolubonakalako njengoba emaphrojekthi achubeka asebenta ngekucophelela.",chatgpt-4o,78,machine,2026-05-21T22:14:10.571286,Siswati
2,ss,municipal_services,Umasipala wedolobha lelikhulu umemetele luhlelo lwekulungisa imigwaco leyonakele leyibangela tingozi letinyenti kubashayeli nabahamba ngetinyawo. Lomsebenti ugcile etigwacweni letisetjentiswa kakhulu ngulomphakatsi malanga onkhe. Tikhulu temasipala titsi emacembu ekwakha asebenta ngekushesha kugcwalisa imigodzi kanye nekulungisa tindzawo letigugile. Bantfu bakhutsatwa kutsi basebentise tindlela letinye uma imigwaco ivaliwe kuze kugwenywe kubambezeleka. Uhulumeni wasekhaya utsi lolu hlelo lutawunciphisa tingozi futsi lukhuphule kuphepha kwemigwaco. Emiphakatsi yemukele lolu hlelo kepha yacela kutsi kusheshiswe kwenteka kwemsebenti.,chatgpt-4o,68,machine,2026-05-21T22:14:10.571302,Siswati
3,ss,civic_affairs,"Emhlanganweni wemphakatsi lobewubanjelwe edolobheni, bantfu bavakalise tinkinga tabo mayelana nekubambezeleka kwetinsita letifana nekulandvwa kwedoti kanye nekukhanya kwemigwaco lokungasebenti kahle. Tikhulu temasipala tichazile kutsi kukhona kushoda kwetinsita kanye nesabelomali lesilinganiselwe lokuchaphata kushesha kwemsebenti. Uhulumeni wasekhaya utsi sewucale luhlelo lwekukhulisa tisetjentiswa kanye nekutfola basebenti labanye kuze kuncishiswe tinkinga. Bantfu bakhutsatwa kutsi babike tinkinga masinyane kuze kulungiswa kusheshiswe. Emholi wemphakatsi utsi kubambisana kubalulekile ekuphuculeni tinsita. Lomhlangano ubukwa njengendlela yekucinisa budlelwano emkhatsini wemphakatsi nohulumeni.",chatgpt-4o,70,machine,2026-05-21T22:14:10.571320,Siswati
4,ss,government,Uhulumeni wesifundza umemetele luhlelo lolusha lwekukhulisa ematfuba emsebenti kulusha ngekugxila ekuqeqesheni emakhono lasetjentiswako. Lolu hlelo lutawuhlanganisa kufundza ekilasini kanye nekusebenta etimbonini kuze bantfu labasha batfole lwati loluphelele. Emabhizinisi labucala atawubambisana nohulumeni ekunikeni ematfuba ekuqeqesha. Lusha lukhutsatwa kutsi lubhalise kuze lutfole emakhono ladzingekako emakethe yemsebenti. Uhulumeni utsi lolu hlelo lutawunciphisa liphasi lelikhulu lekungasebenti. Emiphakatsi itsi ilindzele kubona lushintjo loluhle ekusaseni lebantfu labasha.,chatgpt-4o,61,machine,2026-05-21T22:14:10.571345,Siswati
5,ss,municipal_services,Umasipala waseThekwini umemetele luhlelo lwekuphucula kuhambisa emanti etindzaweni letivame kuba nenkinga yekuntuleka kwemanti. Lolu hlelo lugcile ekulungiseni emapayipi lamadzala kanye nekufaka ematanki lamasha. Tikhulu titsi sekucalile kuhlolwa tindzawo letisengotini lephakeme kuze kulungiswe tinkinga masinyane. Bantfu bakhutsatwa kutsi basebentise emanti ngekuwonga kuze kugcinwe kusimama kwalomsebenti. Uhulumeni wasekhaya utsi utawuchubeka nekuchazela umphakatsi ngemsebenti lochubekako. Lomsebenti ulindzeleke kutsi unciphise kakhulu tinkinga temanti.,chatgpt-4o,59,machine,2026-05-21T22:14:10.571362,Siswati
6,ss,civic_affairs,"Bantfu baseNelson Mandela Bay babambe umhlangano wekukhuluma ngentfutfuko yetinsita temmango kanye netinkinga letibhekene nekuphila kwansuku tonkhe. Kukhulunywe kakhulu ngekuntuleka kwemanti, tinkinga tetindlu, kanye nekubambezeleka kwetinsita letitsintsa bantfu ngco. Tikhulu temasipala tichazile kutsi kunetinhlelo letisachubeka tekuphucula kusebenta kwetinsita. Emiphakatsi itsi kudzingeka kube nekukhulumisana lokuchubekako kuze kuncishiswe tinkinga. Uhulumeni utsi kubambisana kubalulekile ekwakheni imiphakatsi lehlala kahle. Lomhlangano uphetse ngemibono lekhombisa sifiso sekubona lushintjo loluhle.",chatgpt-4o,62,machine,2026-05-21T22:14:10.571377,Siswati
7,ss,government,"Ngemuva kwemihlangano yavelonkhe, uhulumeni umemetele tinguquko letisha etinhlelweni tekunakekelwa kwetinsita temmango kuze kuncishiswe kubambezeleka ekuphendvuleni tikhalo tebantfu. Lolu hlelo lutawusebentisa tindlela tedijithali kuze kulandzelwe kahle konkhe lokwentekako. Bantfu batawukwati kubona simo setikhalo tabo ngesikhatsi sangempela. Tikhulu titsi loku kutawukhuphula kubeka obala kanye nekutiphendvulela. Emiphakatsi ikhutsatwa kutsi isebentise lolu hlelo olusha kuze kusheshiswe kulungiswa kwetinkinga. Uhulumeni utsi lolu shintjo lutawuphucula kakhulu kusebenta kwetinsita.",chatgpt-4o,62,machine,2026-05-21T22:14:10.571393,Siswati
8,ss,municipal_services,"Emadolobheni lamancane nasezindzaweni tasemakhaya, umasipala sewucale luhlelo lwekukhanyisa imigwaco lobekuvamise kuba mnyama ebusuku. Lolu hlelo lugcile ekufakeni emalambu lamasha lasindzisa mandla kagesi futsi ahlala sikhatsi leside. Tikhulu titsi loku kutawunciphisa tingozi kanye nekukhuphula kuphepha kwemphakatsi. Bantfu bavakalise kujabula ngalomsebenti kepha bacela kutsi tindzawo tonkhe tifinyelelwe. Uhulumeni wasekhaya utsi lomsebenti utawuchubeka kancane kancane kuze kuphele tindzawo letibalulekile. Loku kubukwa njengentfutfuko lebalulekile ekuphuculeni imphilo yansuku tonkhe.",chatgpt-4o,64,machine,2026-05-21T22:14:10.571413,Siswati
